Date,TSLA.O,TGT.N,BMY.N,SWKS.O,LRCX.O,NVDA.O,DXCM.O,PODD.O,GNRC.N,AAPL.O,KR.N,STT.N,JBL.N,ALGN.O,CVS.N,FTNT.O,ABBV.N,LKQ.O,URI.N,VRTX.O,KLAC.O,AMGN.O,TYL.N,STX.O,ANSS.O,ROK.N,CHTR.O,DVA.N,BIIB.O,SYY.N,AMAT.O,HUM.N,BF.B.N,REGN.O,PHM.N,NXPI.O,A.N,HWM.N,LULU.O,ZBRA.O,PPL.N,CDW.O,CNC.N,LLY.N,QCOM.O,RMD.N,ALLE.N,JPM.N,MPWR.O,DPZ.N
2014-01-17,-0.005615020178978858,-0.009373458312777472,-0.008029197080291928,0.06673654786862326,-0.012204007285974483,-0.004358655043586457,-0.007175126229072681,-0.002480774001488495,-0.020239732756926698,-0.024501578709968497,-0.01499330655957165,-0.0029842647856754834,0.023877202956225307,0.029459111397295734,-0.0023484514897988973,-0.0018587360594795044,-0.00871287128712872,-0.04643222942983949,-0.011218144128764762,0.013456790123456797,-0.005074532191563619,0.0010081492060824981,-0.013010276232676476,0.008902077151335508,-0.00889929742388762,-0.003593514959050581,-0.004964433906342713,0.0027842227378189754,0.011836734693877693,-0.010300894551368955,-0.004537719795802531,0.004263727121464278,-0.012715033657441976,0.005232718259432501,-0.016759776536312887,0.01565217391304352,0.003471074380165362,0.02898550724637694,-0.02664480426316862,-0.005905148551393236,-0.009042196918955137,-0.00122599100939913,-0.004516129032258065,-0.0025316455696202667,0.00013383297644553593,-0.003929273084479323,0.012658227848101333,-0.014917782675029745,0.011768167107972793,0.008019133370849918
2014-01-21,0.03923298629492389,-0.01726427622841964,0.0042310522442974285,0.022600720602685698,0.0040567951318459805,0.0037523452157599557,0.008565310492505418,0.02412335239990049,0.03449659045326903,0.01553627906116506,-0.005436259853220826,0.009115646258503363,0.011660188784008652,-0.02001563721657551,0.005149330587023604,-0.005121042830540046,-0.001198561725928915,-0.07124955245255993,0.005179430262671092,0.0412961383846997,-0.004781638508128849,0.0008392782207300442,-0.005253605884038559,0.0006535947712418277,-0.0016540642722117083,0.005032290530906591,-0.00588279097475608,0.006324232608360347,0.04376764824526003,0.0013694878115586562,0.0034188034188034067,-0.009423216319768057,0.010479797979797922,0.012671232876712235,-0.008264462809917328,-0.0012842465753425403,0.0023060451325975784,0.06778169014084523,0.007580543272267759,0.0005568962316688797,0.009462656302805073,0.014729950900163713,-0.0012961762799740262,0.007795503988397456,0.009768499933092256,0.010300241069471916,0.003541666666666776,0.0010325245224573898,0.0011631288165163678,0.005024424284717277
2014-01-22,0.010640706361783936,-0.003716216216216317,0.004030042132258549,0.011851377322229295,0.017079889807162463,-0.0012461059190030932,-0.0127388535031846,0.016027197668771365,-0.010081426909654856,0.004443877829784837,-0.004372779447936681,0.013212889308345854,0.01591657519209666,0.008456996968246422,0.012441451990632402,-0.0009358914365933391,-0.018400000000000083,0.029683885890516626,0.0009814746656851003,-0.015910154422086986,0.019538757206918556,0.0429350104821804,0.011330900710581737,-0.003919007184846501,-0.0022485207100590987,-0.006425769840607498,0.011235955056179803,0.019160024524831343,0.00012882447665063523,-0.004102844638949832,0.0028392958546281655,0.00501777127325953,-0.006372610271148438,-0.0010821778829894768,0.022395833333333393,0.02550364337762545,0.001314708299096079,0.007419620774938185,-0.008150470219435713,0.0033395176252319914,0.009373953799798995,-0.012096774193548376,-0.0029201817001947017,0.00017988846914906986,0.004240657301881834,0.009110629067245135,0.0070583350633173225,-0.00997077531373558,0.00551844321812367,0.019164004999305595
2014-01-23,0.016465053763440762,-0.005595116988809767,-0.015690567414705314,-0.005064893953782845,-0.02419646081617921,-0.0037429819089207506,-0.01155913978494627,0.026529636711281057,-0.017234625930278136,0.00846766151112388,-0.0008234971177600858,-0.03180306054557547,0.0027012425715828847,0.0031645569620253333,-0.010119994217146155,0.0004683840749413193,-0.0042787286063570296,-0.005990265818045626,0.021203578869959383,-0.0034474560152164546,-0.0020420986490731208,-0.006191203666479184,-0.004367641473604245,-0.004262295081967182,-0.011623769422369867,-0.01721820930623208,-0.01140740740740731,-0.013535870055647381,0.014233271076189657,-0.008239494644328382,-0.007361268403170973,0.0005200748907843167,-0.007545271629778583,-0.01283092964994248,0.0010188487009679115,0.0,-0.023961923518792116,-0.01227495908346976,-0.006531816266329593,-0.00869082840236679,0.0003316749585406953,-0.006122448979591799,0.01757240481614053,-0.008093525179856176,0.001187648456057122,0.007738607050730817,-0.016285301999587665,-0.019447820802222737,0.0017331022530329143,-0.007357950674478864
2014-01-24,-0.03801652892561991,-0.015856777493606145,-0.05579240037071376,-0.020999045497931967,-0.051258327165062845,-0.025673137132122714,-0.0024476475387544827,0.0076833527357391684,-0.0534077321642088,-0.018177568413103473,-0.00879120879120876,-0.04452996151731736,-0.032327586206896464,-0.07129337539432168,-0.012268146633562238,0.014981273408239737,-0.022099447513812098,-0.014689265536723228,-0.045847335573691694,-0.04843134915901226,-0.022981268691956602,-0.034870550161812175,-0.02479496471485787,-0.03572604543957858,-0.04308172326893078,-0.034356037945474815,-0.015285478795144747,-0.021192254916908126,-0.03606807213614416,-0.01744669066740523,-0.02053622361665708,-0.0019752573032539855,-0.014698428788646689,-0.041085085222401174,-0.04122137404580151,-0.04743991640543366,-0.026904321506642015,-0.05219552609776312,0.009968186638388055,-0.00988621525834732,-0.009615384615384581,-0.02997946611909652,-0.016949152542372947,-0.018676337262012677,-0.023592988005799453,-0.06399317406143346,-0.018440905280804554,-0.024437754559943237,-0.030276816608996504,-0.02292381606039795
2014-01-27,-0.02852233676975935,-0.00017325017325009462,-0.02394974479780132,-0.012674683132921749,-0.006046420908913608,-0.006426735218509005,-0.014449291166848455,-0.004390018484288327,-0.037473684210526326,0.008112513047777714,-0.008314855875831362,-0.01754890678941312,0.006124721603563366,-0.05859375,-0.0014786337424219642,-0.005996309963099633,-0.020087884494664143,0.003058103975535076,-0.01597484276729555,-0.005014416447285841,-0.005961011760915014,-0.006454857909296785,0.015059651867787904,-0.00887826532354452,-0.022322548281916266,-0.00026551022214360565,0.04185055547100891,-0.0035825545171340734,-0.018840579710144967,0.0022547914317927464,-0.026208503203261624,0.0004166666666667318,0.007587448559670751,-0.03172275669682778,-0.006900212314224996,0.009214567792891648,0.007430447554864328,0.0174825174825175,-0.02834943301133963,0.0043330821401659225,-0.00401740877134249,-0.013547840812870415,-0.006994144437215355,0.00018477457501853145,-0.011879049676025821,-0.0015952597994530748,-0.005123825789923209,0.0,-0.0032708890871245844,-0.015032312447316731
2014-01-28,0.05164485320127343,0.0031190434933288103,0.027152051488334772,-0.010862409479920898,0.005102040816326481,0.009702457956015431,0.02627939142461977,0.01090740310977023,0.01902887139107623,-0.07992733878292457,0.024315259921743992,0.008491947291361601,-0.0011068068622025473,0.036803175175897485,0.01466015104398033,0.02088167053364276,0.018364296391202295,0.014481707317073322,0.04256679023392551,-0.0008819453193903426,-0.00145867098865482,0.018393520080999037,0.021868978805394956,-0.11248923341946593,0.017573114417650082,0.018148016997167282,-0.001971954425942002,0.005471314678755501,0.026084329260104733,0.004780652418447495,0.0017942583732057926,-0.00020824656393181318,0.015698787492023136,0.02929009381694625,0.03955104222340977,0.014999999999999902,-0.0034305317324184736,0.018041237113401998,0.009509401339961032,0.00731570061902076,0.010420168067226898,0.01716738197424883,-0.012285012285012331,0.0018474043968224052,-0.016530054644808834,0.006619493266377452,0.024248927038626578,0.011798874568887285,-0.0032816229116947593,-0.003565825131935485
2014-01-29,-0.017658930373360304,-0.017274140611504563,-0.01664382220481697,0.0029950083194676402,0.0005857087075360479,-0.009609224855861576,0.012398921832884158,-0.022727272727272818,-0.00729770336982194,-0.011352418558736477,-0.0032742155525238292,-0.018583042973286945,-0.014404432132964051,0.004698103358274031,-0.017075306479859886,-0.026818181818181852,-0.001677500524218889,-0.0037565740045079066,-0.019249632172633757,-0.006052963430012714,-0.0014608018178866589,-0.012676056338028152,-0.017724144432921585,0.04134316770186319,-0.011092903063153803,0.0006955916876794088,0.011635565312843044,-0.006529850746268551,-0.0006216260428594245,-0.0190316260845228,-0.0011940298507462366,0.005207248489897953,-0.019728575018848837,0.010298919869379475,-0.0010282776349613831,0.012208181623474035,-0.0077452667814114085,0.01181434599156117,-0.022050952686790914,-0.0026070763500931626,0.00033266799733877583,-0.030379746835442978,0.0,-0.0059007929190485475,-0.012085011807195345,-0.011111111111111183,0.0010475591870942047,-0.003767491926803035,-0.008380724334031586,-0.01660463784712274
2014-01-30,0.04342863664897578,-0.0038671119704692947,0.005376344086021501,0.013934970139349634,0.00019512195121951237,0.01681759379042691,0.04499467518636835,0.018792576932111782,0.006702702702702679,-0.0019331003494758026,-0.0030112236517930713,0.00946745562130169,0.026419336706014818,0.012989262209906371,0.0044543429844099425,0.03409621672115826,0.014702793530770863,0.03016591251885381,0.02012751593949247,0.0422481603653897,0.002600780234070177,0.014433162708735514,0.01775602265092635,-0.010251630941286116,0.004206500956022818,8.688852202620723e-05,0.0038339120370369795,0.015805946791862313,0.041969488640083874,0.0028530670470756636,0.002988643156007109,0.017094902610857998,0.0005127547750287675,0.040598138807984574,0.01749871332990227,0.012484130342784727,0.03226366001734604,-0.0033361134278566684,0.024956217162872107,0.04200896191187442,0.010641835716661108,0.025674499564839026,0.010116086235489208,-0.01187163791504342,0.030089988751406116,0.0075670717725291325,0.03432398493093336,0.008463893390959765,0.009658919408391142,0.012663755458515169
2014-01-31,-0.007821045723036546,-0.000529380624669118,-0.010299069122598592,-0.010143979057591568,-0.012680452594615699,-0.0012722646310433516,0.030828025477707133,-0.008531242794558414,0.033719931271477765,0.0016367136071326893,-0.00878638110928065,-0.018903868698710302,-0.015881708652793147,0.0159001538724568,0.0010347376201034209,-0.042457091237579125,0.019043676257503472,-0.009150805270863871,-0.008088235294117618,-0.037857577601947634,-0.003404669260700377,-0.016047646620894973,-0.0055639381365523155,-0.004519774011299438,-0.003173394262503182,-0.0022589052997392667,-0.012754918209987864,0.0003081189339086965,-0.017720246323991384,-0.0019914651493598834,0.0023837902264600697,-0.00886217785474186,-0.013452914798206206,-0.014950336211899007,0.027819929185634917,0.010449320794148287,-0.02285330196605606,-0.03682008368200829,-0.02413498504912437,-0.015230245475721271,0.005923000987166915,0.004242681374628798,-0.005089476276473381,0.01389149615168006,0.01310401310401299,-0.007510241238051885,-0.0014164305949008194,-0.011428571428571455,-0.02272047832585966,0.014948972258157278
2014-02-03,-0.02370321371478956,-0.021716101694915335,-0.026615969581749055,-0.02247933884297515,-0.04011065006915626,-0.013375796178343946,-0.036579337617399954,-0.019534883720930263,-0.03552877623104089,0.0018577706751896628,-0.019944598337950148,-0.03510082150858862,-0.026154702281580344,-0.07505890272635474,-0.02849970466627283,-0.04150943396226414,-0.03818809668901069,-0.016254155892131528,-0.0800593031875464,-0.01783906882591102,-0.028306490971205522,-0.018495166036149646,-0.030440967283072662,-0.03348467650397269,-0.016681522984846597,-0.024991292232671602,-0.00642335766423352,-0.02895425843215782,-0.039182446264073745,-0.01624857468643104,-0.00356718192627814,-0.00966084275436796,-0.012597402597402607,-0.01656329048130556,-0.03100393700787396,-0.0523267838676319,-0.03439380911435941,-0.024326672458731435,-0.01991683081637108,-0.03202328966521106,-0.0026169447170428795,-0.024926066751161935,-0.024587458745874646,-0.024995371227550467,-0.012126111560226471,-0.03623022242604901,-0.03870314083080051,-0.018966763005780263,-0.009483022330987967,-0.04291176887126469
2014-02-04,0.009146857884930082,-0.0052337123262948815,0.00616776315789469,0.004734528238079072,0.018114450391107484,0.005810200129115595,-0.0030785017957926097,0.005218216318785718,0.014648858250754015,0.014475704344705242,0.0025438100621819615,0.013312693498451988,0.0017142857142857792,0.004912663755458402,0.004863961088311219,0.02263779527559051,0.012671594508975703,-0.006383777694329629,0.03236637120601671,0.019580059255442706,0.009375523187677981,-0.008308351177730211,-0.003423317683881044,-0.021530632217655166,0.0011655011655011815,-0.0070554612842724795,0.02012929767851901,-0.00491673275178417,0.02593295382669214,0.0023181686467692586,0.0011933174224343368,0.011519302615192961,0.00920689201630931,0.012050315351819885,0.009141696292534363,0.025752946311654368,0.029563668744434723,0.019590382902938464,0.004466279589102173,0.006954887218045158,-0.00623155132830433,0.012564991334488962,-0.0054136355946540204,0.008355488036460468,-0.011047463175122618,0.025695931477516032,0.012858347386172087,0.01178420180445583,-0.02470660901791244,0.010654039656703196
2014-02-05,-0.024114586247412362,-0.0009071117561683106,-0.008173273395995051,0.005048805116122379,0.009906995551961284,-0.00898587933247752,0.029336078229541984,0.014157621519584662,0.017834394904458595,0.0074687002496118815,-0.0005638567803776251,-0.017109685304002253,-0.00912721049629206,-0.010139416983523386,-0.010134624111329593,-0.02694898941289714,-0.004588112617309847,-0.010582010582010581,-0.0007805385716144198,-0.021983575489576856,0.01061535909769451,-0.0061323199170841836,0.006477573854156482,-0.01760352070414084,0.004527228042943809,-0.011422917790969711,-0.010874261846464228,0.007331845712464258,-0.02677006943993765,0.00491471523561704,0.006555423122765136,-0.018056838001436426,-0.011468786654502905,-0.018556557462660717,-0.019124308002013257,0.0,-0.006573257221933915,-0.03580786026200877,-0.010004446420631252,0.0,-0.006270627062706313,-0.002995293110825803,0.051029086579350125,-0.007156308851224202,-0.0019307681699075596,0.008582695430294551,-0.009365244536940653,0.004731574158325813,-0.006966434452184922,-0.016544655929721763
2014-02-06,0.02270381836945301,0.014345378609043058,0.0090646889163577,0.013395847287341,0.02202202202202197,0.012953367875647714,-0.03200000000000003,0.0006979990693345428,0.03274926992073435,-0.000156070153534138,0.03695345557122698,0.02455704072116882,0.023603914795624625,-0.012072434607645954,0.010238386308068392,0.03758654797230476,0.004190236748376375,0.030175706646294875,0.03437052467126667,0.009817852990569698,0.01477104874446078,0.008690362388111605,-0.09205265724037048,0.0016289961311342083,0.0252382178727788,0.006641797834592067,-0.006188569348379969,0.0085443037974684,0.0036008401960456737,0.014959723820483495,0.009473060982830184,0.009925817573921192,0.01713909030982208,0.01819794253281315,0.03283735248845554,0.05531914893617018,0.014974751871843939,0.0009057971014494459,0.020660229059061397,0.006906850849355939,0.005978080371969341,0.0042918454935620964,-0.004045962129794467,0.0,0.012021555893325875,0.00482980680772771,0.03445378151260514,0.023003079152327466,0.033482142857142794,0.007294923328867053
2014-02-07,0.04568897858504317,0.008413891872538493,0.02756227031441405,0.006939854593522643,0.015670910871694588,0.014705882352941124,-0.026084710743801587,-0.016275284817484192,0.013330640274691996,0.013989970927396511,-0.013057671381936808,0.03504247572815533,0.012935883014623117,0.018515089798185613,0.004991680532445919,0.025262154432793116,0.020029209263509262,0.0415276232851316,0.014474512271869022,0.041448125879493425,0.00663108523370548,0.024381838545705303,-0.011813983460423061,0.006708680626143604,0.017332328560663024,0.015455531453362203,0.0073260073260073,-0.0018826482585504456,0.04827082156738993,0.0065192743764170835,0.007624633431084993,-0.007138423339540623,0.018535320803629185,0.04445528341985172,-0.016393442622950727,0.04939516129032251,0.019385829473323124,0.012669683257918507,0.04246424642464253,0.012606599925843565,0.0016507098052163105,0.0064102564102566095,-0.00259993500162492,0.009294385432473407,0.015974877116329944,-0.00045777065690078,0.01421608448415923,0.002478753541076406,0.04875038568343126,0.027194797516996827
2014-02-10,0.05377151128504809,0.003195455352387633,0.035565269223127416,0.007548408270430018,-0.004821600771456103,0.003150598613736566,0.05356669318483154,0.02079886551642618,-0.03667530396651397,0.01791487068965525,-0.0024807056229327884,-0.0010259416678881639,0.013881177123820088,-0.00036357025995270575,0.00752558699578576,-0.0009298000929801598,0.013499693188791184,-0.026343894624421438,-0.017617866004962623,0.009335462473897715,0.0014460154241644485,0.011774600504625754,-0.01978045864579947,0.0074717285945071765,-0.007160493827160441,-0.0027592345349353176,0.0008727272727273583,0.0034580320653883057,0.007669392153134114,-0.003379329766262984,0.004074505238649717,0.005209961446285272,-0.0005090353779586554,0.01404316354781665,-0.022727272727272707,0.003650336215177852,-0.006900033658700844,-0.011617515638963294,0.003165892781764379,-0.0012815818381545219,0.013183915622939857,-0.017409766454352438,0.001140436624307517,0.014283029505731903,0.0037629350893697566,0.04373711930386981,-0.002002402883459986,0.0021193924408338116,0.0026478375992937675,0.005467625899280515
2014-02-11,0.00030525030525030417,0.011148469297469488,0.009593246354566487,0.012703583061889345,0.020155038759689825,0.020728643216080478,0.013088346337779999,0.012965964343598202,-0.006828057107386654,0.013176052477362532,0.02486874827300367,0.008656103286384997,0.02300109529025174,0.0036370249136206123,0.027337914550343623,0.006049325267566408,0.002219979818365303,0.004753199268738628,0.03447840363728205,0.034197395643178696,0.020535857532488322,0.00781379883624278,-0.0015522785231179004,-0.010422930446983392,0.004973887092762919,0.01285255265976426,0.0020345879959309254,0.007675438596491224,0.005849792426720457,0.008194405199208887,0.030724637681159406,0.008292733492277327,0.011331805449452448,0.07407894736842091,0.016537467700258324,-0.003062787136294043,0.012201321809862664,0.0244122965641953,0.015569114243635607,0.0036663611365719273,0.011060507482107962,-0.002592912705272399,-0.0050447518307567,0.010005558643690904,0.012451466059713479,-0.0010969723562965772,0.0010032102728732006,0.012160733168840254,0.007922535211267734,0.008299942759015355
